@relation homes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute postal-code {84003,84004,84005,84013,84020,84042,84043,84045,84049,84057,84058,84062,84074,84078,84097,84601,84604,84606,84629,84633,84651,84653,84655,84660,84663,84664}
@attribute bedrooms {1,2,3,4,5,6,7,8}
@attribute bathrooms {1,2,3,4,5,6,8}
@attribute square-feet numeric
@attribute lot-size numeric
@attribute cars {0,1,2,3,4,5,6,7,8,10,12}
@attribute type {'Condo/Townhome/Row Home/Co-Op','Mfd/Mobile Home','Multi-Family Home','Single Family Home'}
@attribute cost numeric

@data
84043,3,2,0.15958,0.000314,1,'Condo/Townhome/Row Home/Co-Op',229900
84042,4,3,0.114877,0.004709,2,'Single Family Home',285000
84663,5,2,0.202828,0.002616,3,'Single Family Home',342900
84003,4,2,0.154174,0.002302,1,'Single Family Home',270000
84004,7,5,0.510032,0.004814,3,'Single Family Home',599900
84062,3,2,0.070693,0.000209,0,'Condo/Townhome/Row Home/Co-Op',179900
84601,2,1,0.050421,0,0,'Condo/Townhome/Row Home/Co-Op',107000
84045,3,2,0.396923,?,2,'Single Family Home',372990
84043,3,2,0.180684,?,2,'Single Family Home',367990
84043,6,3,0.09502,?,3,'Single Family Home',331950
84043,4,2,0.202412,0.005546,3,'Single Family Home',484900
84005,3,2,0.288076,?,2,'Single Family Home',373900
84058,5,3,0.533008,0.003244,3,'Single Family Home',575000
84045,4,2,0.420626,0.002407,3,'Single Family Home',494000
84045,5,2,0.425304,0.002512,3,'Single Family Home',484900
84043,5,4,0.509512,0.002616,3,'Single Family Home',510000
84655,5,3,0.196798,0.001988,2,'Single Family Home',269800
84045,3,2,0.286724,0.002721,3,'Single Family Home',379645
84043,4,2,0.267803,?,2,'Single Family Home',492900
84663,7,3,0.236095,0.001988,2,'Single Family Home',299900
84651,5,2,0.1706,0.001465,2,'Single Family Home',255000
84045,6,3,0.295665,0.001988,2,'Single Family Home',367999
84651,4,2,0.231521,0.044684,0,'Single Family Home',550000
84057,4,2,0.17663,0.002825,0,'Single Family Home',259900
84062,5,5,0.458987,0.003244,0,'Single Family Home',558500
84097,5,2,0.214056,0.004081,2,'Single Family Home',289900
84651,5,3,0.257095,0.003035,2,'Single Family Home',315000
84003,1,1,0.041169,0.000105,0,'Condo/Townhome/Row Home/Co-Op',142000
84005,3,2,0.170496,0.000209,2,'Condo/Townhome/Row Home/Co-Op',239900
84660,5,3,0.247115,0.003453,2,'Single Family Home',314900
84043,3,2,0.220917,?,2,'Single Family Home',447990
84057,2,1,0.031084,0.000105,0,'Condo/Townhome/Row Home/Co-Op',160000
84062,5,3,0.260838,0.003453,2,'Single Family Home',347000
84045,3,2,0.289739,0.00293,2,'Single Family Home',346975
84043,3,3,0.210729,?,2,'Single Family Home',400990
84045,3,2,0.410438,?,2,'Single Family Home',364990
84660,4,2,0.362096,0.001988,2,'Single Family Home',430900
84660,4,2,0.363551,0.001674,2,'Single Family Home',421900
84660,4,2,0.326853,0.001988,2,'Single Family Home',415900
84660,3,2,0.303462,0.001674,2,'Single Family Home',382900
84660,5,3,0.256472,0.001884,2,'Single Family Home',299900
84043,4,3,0.253769,?,2,'Single Family Home',497900
84005,3,2,0.117476,?,2,'Single Family Home',370900
84653,6,4,0.586236,0.012139,3,'Single Family Home',550000
84655,5,3,0.256887,0.002302,2,'Single Family Home',305000
84043,6,3,0.241189,0.001674,3,'Single Family Home',419000
84655,5,3,0.208026,0.003035,2,'Single Family Home',280000
84045,3,2,0.205427,0.000105,1,'Condo/Townhome/Row Home/Co-Op',241500
84062,3,2,0.099802,0.000209,0,'Condo/Townhome/Row Home/Co-Op',189900
84663,4,2,0.142738,0.001046,2,'Single Family Home',245000
84043,2,2,0.162699,?,2,'Single Family Home',358990
84045,3,2,0.328309,?,2,'Single Family Home',327990
84005,5,4,0.190145,?,3,'Single Family Home',309950
84057,5,2,0.154382,0.001674,2,'Single Family Home',290000
84043,5,3,0.245556,0.001046,2,'Single Family Home',445000
84058,6,3,0.361784,0.003977,2,'Single Family Home',361500
84043,4,2,0.267387,?,2,'Single Family Home',479900
84013,5,3,0.320511,0.047091,3,'Single Family Home',559000
84604,5,3,0.184427,0,0,'Condo/Townhome/Row Home/Co-Op',249900
84004,7,4,0.298472,0.005546,1,'Single Family Home',395000
84043,4,2,0.207194,0.006697,0,'Single Family Home',335000
84043,3,2,0.14856,0.000105,1,'Condo/Townhome/Row Home/Co-Op',254900
84043,4,2,0.129847,0.002721,2,'Single Family Home',294800
84604,3,3,0.257927,0,2,'Condo/Townhome/Row Home/Co-Op',265000
84005,3,2,0.22965,0.001256,2,'Single Family Home',274500
84057,6,3,0.190145,0.001988,2,'Single Family Home',300000
84606,3,2,0.112174,0.001046,0,'Single Family Home',255000
84042,6,3,0.946564,0.009627,5,'Single Family Home',636000
84005,4,2,0.236199,0.001988,3,'Single Family Home',332900
84057,4,2,0.161867,0.001779,0,'Multi-Family Home',285900
84058,6,3,0.273105,0.002302,2,'Single Family Home',329900
84043,3,3,0.255328,0.001988,3,'Single Family Home',369950
84604,3,2,0.057179,0.000105,0,'Condo/Townhome/Row Home/Co-Op',159900
84604,3,2,0.057179,0.000105,0,'Condo/Townhome/Row Home/Co-Op',159900
84045,4,2,0.360432,?,2,'Single Family Home',357990
84043,3,2,0.153966,?,2,'Single Family Home',353990
84005,5,4,0.15906,?,3,'Single Family Home',299950
84045,4,2,0.267387,?,2,'Single Family Home',401900
84062,6,3,0.414076,0.008581,3,'Single Family Home',599900
84043,3,2,0.268323,0.001151,3,'Single Family Home',436000
84003,4,2,0.206362,0.002616,2,'Single Family Home',285000
84062,4,3,0.240877,0.003349,0,'Single Family Home',358000
84004,2,1,0.03701,0.001884,2,'Single Family Home',249900
84003,3,2,0.232976,0.001779,2,'Single Family Home',319900
84043,4,2,0.325294,0.002512,3,'Single Family Home',457458
84003,3,2,0.232145,0.00157,2,'Single Family Home',319900
84043,4,2,0.316041,0.002512,3,'Single Family Home',447525
84045,3,2,0.312299,?,2,'Single Family Home',317990
84003,5,3,0.206258,0.003244,1,'Single Family Home',249900
84043,4,2,0.22258,?,2,'Single Family Home',391990
84005,5,4,0.148248,?,3,'Single Family Home',294950
84045,5,3,0.414076,0.003872,3,'Single Family Home',478550
84604,5,3,0.26167,0.002302,2,'Single Family Home',339900
84045,4,2,0.267803,?,2,'Single Family Home',415900
84601,4,2,0.281734,0.002616,2,'Single Family Home',375000
84003,4,3,0.300343,0.003453,2,'Single Family Home',349900
84045,5,3,0.297432,0.002198,4,'Single Family Home',375000
84651,4,3,0.267907,0.001988,2,'Single Family Home',329901
84660,4,2,0.319472,0.054835,3,'Single Family Home',649000
84043,3,2,0.10604,0,2,'Condo/Townhome/Row Home/Co-Op',230000
84043,4,2,0.174342,0.000419,2,'Single Family Home',279900
84003,4,1,0.188065,0.005442,0,'Single Family Home',385000
84043,6,3,0.390269,0.002198,2,'Single Family Home',500000
84097,4,2,0.148144,0.001779,2,'Single Family Home',267500
84606,3,2,0.208234,0.001674,1,'Single Family Home',255000
84604,7,5,0.57979,0.006069,3,'Single Family Home',759000
84005,3,2,0.07558,0.000209,0,'Condo/Townhome/Row Home/Co-Op',154900
84045,4,2,0.203659,?,3,'Single Family Home',380950
84045,3,2,0.385487,?,2,'Single Family Home',357990
84045,3,2,0.216135,0.001884,2,'Single Family Home',299900
84045,4,3,0.276432,?,3,'Single Family Home',418950
84043,4,2,0.393076,0.001988,3,'Single Family Home',500000
84003,4,2,0.304502,?,2,'Single Family Home',399990
84663,3,2,0.189313,0.001151,2,'Single Family Home',269900
84663,3,2,0.189313,0.001151,2,'Single Family Home',269900
84045,3,2,0.205843,?,2,'Single Family Home',268990
84005,6,3,0.116332,?,3,'Single Family Home',284950
84045,3,2,0.286724,?,2,'Single Family Home',312990
84003,2,2,0.098451,?,2,'Single Family Home',262990
84005,4,4,0.121011,?,3,'Single Family Home',284950
84005,3,2,0.239838,0.000837,2,'Single Family Home',329900
84004,5,5,0.531136,0.005128,2,'Single Family Home',649000
84043,3,2,0.312299,0.002512,3,'Single Family Home',384100
84601,3,2,0.113317,0.002512,0,'Single Family Home',214900
84043,4,2,0.105312,0.002198,2,'Single Family Home',255000
84655,4,1,0.090342,0.004709,0,'Single Family Home',148000
84653,4,2,0.289635,0.002302,2,'Single Family Home',369000
84045,3,2,0.286724,0.002616,2,'Single Family Home',365660
84043,4,3,0.360432,0.001674,2,'Single Family Home',399900
84043,4,2,0.332155,0.002825,3,'Single Family Home',405100
84604,6,4,0.447968,0.004814,2,'Single Family Home',519000
84062,4,3,0.20158,0.000105,2,'Condo/Townhome/Row Home/Co-Op',279900
84045,7,3,0.445057,0.00136,2,'Single Family Home',379000
84606,4,2,0.193159,0.000105,1,'Condo/Townhome/Row Home/Co-Op',239999
84043,3,2,0.275496,0.002616,2,'Single Family Home',360000
84660,3,2,0.163427,0.00136,2,'Single Family Home',240000
84663,7,4,0.240046,0.018836,3,'Single Family Home',350000
84660,6,3,0.508161,0.002825,3,'Single Family Home',399900
84003,6,3,0.324462,0.005023,2,'Single Family Home',405000
84097,4,2,0.135461,0.00157,2,'Single Family Home',254900
84003,2,2,0.056243,0.000628,2,'Condo/Townhome/Row Home/Co-Op',199900
84062,3,2,0.234952,0.00293,2,'Single Family Home',395000
84045,3,2,0.289739,0.001674,2,'Single Family Home',336420
84062,4,3,0.239214,0.001779,2,'Single Family Home',319900
84003,3,2,0.303254,?,2,'Single Family Home',369990
84604,4,2,0.198253,0.002407,2,'Single Family Home',350000
84045,3,2,0.336521,?,2,'Single Family Home',297990
84003,4,2,0.387982,?,3,'Single Family Home',492990
84003,2,2,0.08556,?,2,'Single Family Home',252990
84005,6,3,0.09502,?,3,'Single Family Home',274950
84043,3,2,0.32467,0.001465,2,'Single Family Home',399900
84045,5,3,0.368541,0.003139,2,'Single Family Home',545000
84663,2,1,0.060193,0.000105,0,'Condo/Townhome/Row Home/Co-Op',178900
84663,6,4,1,0.003977,2,'Single Family Home',599000
84097,5,4,0.485913,0.002825,2,'Single Family Home',459900
84043,5,3,0.230065,0.002302,2,'Single Family Home',374900
84003,5,3,0.336937,0.003558,2,'Single Family Home',456000
84042,4,3,0.331531,0.000419,2,'Condo/Townhome/Row Home/Co-Op',346900
84005,4,2,0.232457,0.000523,2,'Single Family Home',312000
84651,4,2,0.126313,0.001779,2,'Single Family Home',247900
84042,4,3,0.331531,0.000419,2,'Condo/Townhome/Row Home/Co-Op',349900
84045,4,2,0.294001,0.001988,3,'Single Family Home',389000
84042,4,3,0.331531,0.000419,2,'Condo/Townhome/Row Home/Co-Op',347900
84604,6,3,0.243684,0.002302,2,'Single Family Home',369900
84097,6,3,0.315937,0.001988,0,'Single Family Home',314900
84042,4,3,0.331531,0.000419,2,'Condo/Townhome/Row Home/Co-Op',348900
84604,4,2,0.355442,0.005232,4,'Single Family Home',499900
84660,6,4,0.518453,0.005442,3,'Single Family Home',565000
84058,5,3,0.317705,0.002198,3,'Single Family Home',549900
84651,6,3,0.447136,0.00293,3,'Single Family Home',450000
84003,6,3,0.427175,0.002825,2,'Single Family Home',449999
84604,5,3,0.578023,0.0045,3,'Single Family Home',799999
84058,3,2,0.401393,0.002616,3,'Single Family Home',569900
84663,4,3,0.203659,0.000733,1,'Condo/Townhome/Row Home/Co-Op',264999
84043,3,2,0.405655,0.005232,3,'Single Family Home',534500
84045,4,2,0.235575,?,2,'Single Family Home',400900
84003,6,5,0.49028,0.002407,3,'Single Family Home',898000
84663,4,4,0.426344,0.00293,3,'Single Family Home',399900
84003,5,3,0.326437,0.003977,2,'Single Family Home',399900
84043,6,4,0.348165,0.00293,3,'Single Family Home',449900
84651,3,2,0.071317,0.000209,0,'Condo/Townhome/Row Home/Co-Op',162900
84651,3,2,0.317081,?,2,'Single Family Home',356900
84606,3,2,0.125169,0.000314,2,'Condo/Townhome/Row Home/Co-Op',239000
84097,3,1,0.05905,0.003558,2,'Single Family Home',215000
84663,5,2,0.172679,0.002407,2,'Single Family Home',275000
84660,5,3,0.218422,0.002093,2,'Single Family Home',270000
84043,4,2,0.360329,0.001988,3,'Single Family Home',420500
84660,3,2,0.341927,0.001674,2,'Single Family Home',328400
84005,4,2,0.246179,0.00136,2,'Single Family Home',274900
84660,3,2,0.287764,0.001674,2,'Single Family Home',312500
84005,3,2,0.194511,0.00136,2,'Single Family Home',247900
84005,3,2,0.269259,0.00157,3,'Single Family Home',294900
84005,3,2,0.265204,0.00136,2,'Single Family Home',284000
84005,3,2,0.264996,0.00136,2,'Single Family Home',289900
84045,4,2,0.225907,?,2,'Single Family Home',391900
84660,6,3,0.336106,0.010883,2,'Single Family Home',419000
84058,4,2,0.115085,0.002198,2,'Single Family Home',264900
84003,4,2,0.233392,0.009941,2,'Single Family Home',398500
84043,3,3,0.163738,0.000209,2,'Condo/Townhome/Row Home/Co-Op',304900
84045,6,3,0.29265,0.002616,4,'Single Family Home',339500
84663,5,2,0.347541,0.00293,0,'Single Family Home',299900
84003,3,2,0.139723,0.000105,2,'Condo/Townhome/Row Home/Co-Op',294999
84058,4,3,0.269363,0.001465,3,'Single Family Home',420000
84005,3,2,0.278719,0.00136,2,'Single Family Home',279900
84663,5,2,0.257511,0.00743,0,'Single Family Home',374900
84651,3,2,0.094916,0.000419,2,'Single Family Home',324900
84660,5,3,0.195135,0.001779,2,'Single Family Home',279900
84651,4,3,0.1706,0.057451,2,'Single Family Home',545000
84003,4,2,0.14357,0.001779,0,'Single Family Home',259500
84606,4,2,0.104481,0.00136,1,'Single Family Home',230000
84003,3,2,0.256056,?,2,'Single Family Home',359990
84005,3,2,0.349828,0.005128,3,'Single Family Home',454300
84663,4,2,0.206778,0.002512,3,'Single Family Home',362400
84663,5,3,0.277888,0.002512,2,'Single Family Home',373300
84660,4,2,0.340368,0.002093,3,'Single Family Home',383300
84005,6,3,0.299719,0.060904,2,'Single Family Home',465000
84606,4,2,0.314794,0.002616,3,'Single Family Home',414900
84655,3,2,0.112798,0.002512,0,'Single Family Home',203500
84003,4,2,0.508993,0.008162,3,'Single Family Home',759000
84655,3,2,0.223412,0.001884,0,'Single Family Home',200000
84062,3,2,0.125273,0.000209,2,'Condo/Townhome/Row Home/Co-Op',250000
84660,4,2,0.260214,0.00136,2,'Single Family Home',309607
84601,4,2,0.114045,0.002093,2,'Single Family Home',274950
84003,2,2,0.286412,0.000523,2,'Condo/Townhome/Row Home/Co-Op',369000
84045,3,2,0.179956,?,3,'Single Family Home',375900
84601,4,2,0.133486,0.003349,0,'Single Family Home',235000
84663,4,2,0.167273,0.004814,1,'Single Family Home',244900
84663,4,2,0.167273,0.004814,1,'Single Family Home',244900
84651,3,2,0.080466,0.000209,0,'Condo/Townhome/Row Home/Co-Op',168900
84045,3,2,0.285477,?,2,'Single Family Home',307990
84003,3,2,0.32571,0.002302,2,'Single Family Home',480000
84058,4,2,0.400353,0.002825,3,'Single Family Home',599900
84003,5,2,0.400353,0.002407,2,'Single Family Home',535000
84655,4,2,0.210937,0.00157,2,'Single Family Home',256860
84003,3,2,0.215095,?,2,'Single Family Home',367990
84043,6,4,0.416883,0.002302,3,'Single Family Home',399900
84660,5,3,0.297016,0.002825,2,'Single Family Home',329900
84045,3,3,0.130887,0,1,'Condo/Townhome/Row Home/Co-Op',249900
84062,5,3,0.290051,0.002616,2,'Single Family Home',369900
84003,7,4,0.531552,0.00293,3,'Single Family Home',649700
84003,5,3,0.40472,0.006697,4,'Single Family Home',375900
84045,4,3,0.188065,0,2,'Condo/Townhome/Row Home/Co-Op',259900
84045,3,3,0.130887,0,1,'Condo/Townhome/Row Home/Co-Op',249900
84062,5,3,0.38923,0.003663,7,'Single Family Home',475000
84045,4,3,0.188065,0,2,'Condo/Townhome/Row Home/Co-Op',269900
84655,3,2,0.151575,0.001046,2,'Single Family Home',259900
84653,5,3,0.399522,0.015592,2,'Single Family Home',450000
84660,5,3,0.246075,0.003035,2,'Single Family Home',295000
84660,4,3,0.212184,0.00136,2,'Single Family Home',259900
84045,4,3,0.188065,0,2,'Condo/Townhome/Row Home/Co-Op',269900
84660,4,2,0.156877,0.001884,2,'Single Family Home',250000
84005,4,3,0.198461,0.000209,2,'Condo/Townhome/Row Home/Co-Op',268000
84653,3,2,0.380393,0.003453,3,'Single Family Home',419900
84604,2,1,0.034931,0.000628,0,'Single Family Home',350000
84604,7,3,0.208442,0.002512,0,'Multi-Family Home',320000
84005,6,3,0.220501,0.00136,2,'Single Family Home',289900
84004,6,4,0.393908,0.008581,2,'Single Family Home',525000
84663,4,2,0.210521,0.001256,1,'Single Family Home',214900
84003,4,1,0.15854,0.001988,0,'Single Family Home',190000
84042,3,2,0.346294,0.000419,2,'Condo/Townhome/Row Home/Co-Op',429900
84042,3,2,0.363032,0.000419,2,'Condo/Townhome/Row Home/Co-Op',434900
84003,4,2,0.319888,0.002825,3,'Single Family Home',492142
84003,4,2,0.319888,0.002825,3,'Single Family Home',487760
84003,1,1,0.060089,0,0,'Condo/Townhome/Row Home/Co-Op',153700
84045,3,2,0.192224,?,2,'Single Family Home',358900
84058,6,3,0.380393,0.002198,2,'Single Family Home',425000
84045,4,2,0.311155,0.002198,3,'Single Family Home',375000
84655,5,3,0.320927,0.003035,2,'Single Family Home',309900
84651,3,2,0.302734,0.002198,2,'Single Family Home',322400
84045,3,2,0.289739,0.002302,2,'Single Family Home',349180
84045,3,2,0.212912,0.000942,2,'Single Family Home',298000
84005,4,2,0.228402,0.002302,3,'Single Family Home',339950
84651,3,2,0.391413,0.001884,2,'Single Family Home',397900
84042,7,5,0.785321,0.004395,3,'Single Family Home',900000
84062,5,3,0.416467,0.002825,3,'Single Family Home',699973
84003,3,2,0.218838,0.000419,2,'Condo/Townhome/Row Home/Co-Op',265000
84058,3,1,0.090238,0.001779,0,'Single Family Home',239000
84651,3,2,0.297016,0.002198,3,'Single Family Home',348000
84660,6,3,0.394324,0.001884,2,'Single Family Home',350000
84606,4,3,0.240046,0.00136,2,'Single Family Home',329000
84003,5,3,0.266036,0.002721,2,'Single Family Home',395000
84043,3,2,0.312299,0.002825,3,'Single Family Home',397300
84663,2,1,0.061025,0.001674,1,'Single Family Home',195000
84042,7,4,0.454829,0.003558,3,'Single Family Home',499900
84043,3,3,0.164778,0.000105,2,'Condo/Townhome/Row Home/Co-Op',279900
84043,4,3,0.151263,0.001046,2,'Single Family Home',295000
84057,3,1,0.099906,0.000105,0,'Condo/Townhome/Row Home/Co-Op',210000
84660,3,2,0.100322,0.001465,2,'Single Family Home',244900
84660,3,1,0.081609,0.000105,0,'Condo/Townhome/Row Home/Co-Op',179900
84660,4,3,0.15854,0.002093,2,'Single Family Home',250000
84651,3,2,0.100322,0.002198,0,'Single Family Home',209900
84043,3,2,0.073916,0.001256,2,'Single Family Home',230000
84663,4,2,0.167481,0.001465,1,'Single Family Home',255000
84043,4,2,0.414596,0.001779,3,'Single Family Home',460990
84005,5,3,0.115293,0.001674,2,'Single Family Home',244900
84604,3,2,0.063312,0,0,'Condo/Townhome/Row Home/Co-Op',230000
84660,6,3,0.392556,0.003453,3,'Single Family Home',530000
84045,3,2,0.184115,?,2,'Condo/Townhome/Row Home/Co-Op',259900
84045,3,2,0.249818,?,2,'Single Family Home',283990
84043,3,2,0.081193,?,0,'Single Family Home',198900
84043,4,2,0.351596,0.002198,3,'Single Family Home',439990
84005,4,2,0.19607,0.001674,2,'Single Family Home',274900
84655,4,3,0.208026,0.002512,2,'Single Family Home',260000
84003,4,3,0.230065,0.005023,2,'Single Family Home',369000
84005,4,2,0.190352,0.00136,2,'Single Family Home',292900
84043,3,2,0.157293,0.000419,2,'Condo/Townhome/Row Home/Co-Op',249900
84057,3,1,0.092213,0.000209,0,'Condo/Townhome/Row Home/Co-Op',199000
84601,3,2,0.101778,0,0,'Condo/Townhome/Row Home/Co-Op',175000
84045,3,3,0.22965,0.000523,2,'Condo/Townhome/Row Home/Co-Op',276500
84664,5,3,0.329244,0.00429,2,'Single Family Home',444900
84097,6,2,0.228402,0.002512,2,'Single Family Home',299000
84653,3,1,0.218422,0.010569,4,'Single Family Home',299900
84062,3,2,0.17507,0.000419,2,'Condo/Townhome/Row Home/Co-Op',280000
84005,4,2,0.313962,0.005651,4,'Single Family Home',404900
84005,4,2,0.31365,0.00136,2,'Single Family Home',359900
84003,3,2,0.143778,?,2,'Single Family Home',287990
84045,4,2,0.193575,?,2,'Single Family Home',363900
84604,5,3,0.412933,0.002825,2,'Single Family Home',439900
84004,7,4,0.414284,0.004709,3,'Single Family Home',579500
84045,4,2,0.277264,0.001779,2,'Single Family Home',309900
84660,4,2,0.297328,0.001465,2,'Single Family Home',301029
84045,4,3,0.2336,0.00136,2,'Single Family Home',334900
84601,4,2,0.1496,0.002198,0,'Single Family Home',227900
84606,3,1,0.098971,0.000105,0,'Condo/Townhome/Row Home/Co-Op',180000
84651,3,2,0.078906,0,0,'Mfd/Mobile Home',74900
84097,4,2,0.16956,0.00157,1,'Single Family Home',275000
84655,5,3,0.28163,0.026685,4,'Single Family Home',399900
84003,3,2,0.396923,?,3,'Single Family Home',492990
84045,3,2,0.194823,?,2,'Single Family Home',359900
84651,6,3,0.483626,0.003139,2,'Single Family Home',549999
84043,3,2,0.232249,0.001674,2,'Single Family Home',333000
84660,3,2,0.118619,0.001465,1,'Single Family Home',222500
84601,3,2,0.098763,0.009732,2,'Single Family Home',248900
84057,3,1,0.156877,0.002198,2,'Single Family Home',225900
84003,3,2,0.471879,0.002407,4,'Single Family Home',729000
84003,3,3,0.220709,0.000314,2,'Condo/Townhome/Row Home/Co-Op',335000
84663,3,2,0.119347,0.000837,2,'Single Family Home',249900
84043,2,2,0.117788,0.001779,2,'Single Family Home',272500
84660,4,2,0.260214,0.00136,2,'Single Family Home',298070
84653,2,1,0.071733,0.002302,1,'Single Family Home',195000
84601,3,2,0.107807,0.001674,1,'Single Family Home',209900
84062,3,2,0.123817,0.002093,2,'Single Family Home',285000
84045,3,2,0.076723,0.000209,1,'Condo/Townhome/Row Home/Co-Op',174900
84043,3,2,0.327477,0.001884,3,'Single Family Home',509000
84057,2,1,0.031292,0.000105,0,'Condo/Townhome/Row Home/Co-Op',139000
84651,3,2,0.062065,0.001151,0,'Single Family Home',205000
84663,2,1,0.045119,0,0,'Condo/Townhome/Row Home/Co-Op',93000
84604,7,5,0.60682,0.00293,2,'Single Family Home',499000
84045,5,3,0.245764,0.002721,2,'Single Family Home',319000
84003,6,3,0.437675,0.003663,3,'Single Family Home',679000
84062,8,3,0.417611,0.005023,3,'Single Family Home',569000
84651,4,2,0.28163,0.000419,2,'Single Family Home',439000
84003,6,5,0.528017,0.003035,4,'Single Family Home',849900
84045,5,2,0.212392,0.002721,2,'Single Family Home',319900
84655,6,3,0.255432,0.003035,2,'Single Family Home',279900
84660,5,3,0.220917,0.001256,2,'Single Family Home',290000
84651,3,2,0.073396,0.000209,0,'Condo/Townhome/Row Home/Co-Op',175000
84058,3,2,0.18609,0.000105,2,'Condo/Townhome/Row Home/Co-Op',285000
84660,4,2,0.297328,0.001465,2,'Single Family Home',308243
84005,3,2,0.258239,0.001884,3,'Single Family Home',329700
84660,4,1,0.173511,0.001779,0,'Single Family Home',222900
84057,3,2,0.09554,0.001779,1,'Single Family Home',214500
84651,5,2,0.173511,0.002302,0,'Single Family Home',219900
84655,3,2,0.104481,0.001884,0,'Single Family Home',192000
84057,4,2,0.178917,0.000105,0,'Condo/Townhome/Row Home/Co-Op',199900
84057,3,2,0.075788,0.000105,0,'Condo/Townhome/Row Home/Co-Op',173900
84601,3,2,0.389022,0.002721,2,'Single Family Home',398500
84660,3,2,0.263957,0.00136,2,'Single Family Home',279558
84660,3,2,0.264269,0.00157,2,'Single Family Home',278674
84003,3,2,0.177877,?,2,'Single Family Home',302990
84045,4,2,0.385591,0.003244,3,'Single Family Home',389900
84005,3,2,0.256991,0.001046,2,'Single Family Home',336999
84005,5,2,0.313338,0.001046,2,'Single Family Home',353999
84663,8,4,0.481443,0.0045,2,'Single Family Home',415000
84604,5,4,0.561701,0.002407,2,'Single Family Home',565000
84045,4,2,0.204803,?,2,'Single Family Home',377900
84003,4,2,0.298056,0.010046,3,'Single Family Home',409999
84005,4,2,0.294001,0.005128,3,'Single Family Home',399900
84057,5,2,0.186818,0.002721,2,'Single Family Home',265000
84003,4,2,0.317912,0.00136,2,'Single Family Home',342900
84057,5,3,0.203659,0.001884,2,'Single Family Home',334900
84660,4,2,0.260214,0.00136,2,'Single Family Home',306438
84660,3,3,0.160204,0.000209,2,'Condo/Townhome/Row Home/Co-Op',229950
84058,4,3,0.188793,0.001884,2,'Single Family Home',289900
84601,4,2,0.148976,0.001884,1,'Single Family Home',214000
84045,3,2,0.225907,0.000942,2,'Single Family Home',313989
84058,4,2,0.396715,?,3,'Single Family Home',356990
84655,3,2,0.307516,0.002198,2,'Single Family Home',259900
84601,3,2,0.260838,?,2,'Single Family Home',342990
84003,3,2,0.243996,0.001674,2,'Single Family Home',318900
84020,6,3,0.455557,0.002302,3,'Single Family Home',624987
84005,3,2,0.216551,0.001884,3,'Single Family Home',299997
84005,3,2,0.222684,0.001674,2,'Single Family Home',284500
84045,4,3,0.233288,0.001256,2,'Single Family Home',314900
84045,5,3,0.324878,0.002093,3,'Single Family Home',429900
84045,5,3,0.26063,0.002093,2,'Single Family Home',349900
84005,3,2,0.077451,0.000209,0,'Condo/Townhome/Row Home/Co-Op',174900
84651,5,3,0.182243,0.002616,2,'Single Family Home',284500
84005,4,2,0.20657,0.000523,2,'Single Family Home',289900
84058,3,2,0.189417,0.000105,2,'Condo/Townhome/Row Home/Co-Op',295000
84045,3,2,0.204491,?,2,'Single Family Home',382900
84664,4,3,0.427175,0.003453,3,'Single Family Home',499000
84003,2,1,0.056243,0,0,'Condo/Townhome/Row Home/Co-Op',110000
84003,6,3,0.315937,0.001988,2,'Single Family Home',359000
84601,4,2,0.254184,0.002198,2,'Single Family Home',279900
84663,4,2,0.345046,0.002512,3,'Single Family Home',419900
84601,4,2,0.117372,0.001046,0,'Multi-Family Home',275000
84045,3,2,0.30866,?,2,'Single Family Home',322990
84058,3,2,0.374779,?,3,'Single Family Home',332990
84003,3,2,0.147001,?,2,'Single Family Home',288990
84058,5,4,0.454621,0.003035,2,'Single Family Home',469000
84020,6,3,0.378626,0.001884,2,'Single Family Home',490000
84604,3,2,0.385071,0.002616,3,'Single Family Home',569000
84045,3,2,0.182451,?,2,'Single Family Home',359900
84043,7,4,0.423849,0.00157,3,'Single Family Home',459000
84043,6,3,0.24961,0.003035,2,'Single Family Home',399900
84606,4,3,0.165922,?,0,'Condo/Townhome/Row Home/Co-Op',199990
84045,4,2,0.177357,?,2,'Single Family Home',353900
84005,5,2,0.284853,0.00136,2,'Single Family Home',288500
84058,3,2,0.31968,?,3,'Single Family Home',346990
84058,4,2,0.374675,?,3,'Single Family Home',363990
84062,5,3,0.169768,0.003767,0,'Multi-Family Home',300000
84003,4,2,0.411061,?,3,'Single Family Home',502990
84058,3,2,0.267699,0.001046,2,'Single Family Home',320319
84020,4,3,0.402017,0.003035,5,'Single Family Home',640000
84651,5,3,0.360225,0.002407,2,'Single Family Home',394900
84660,4,2,0.22913,0.001465,1,'Single Family Home',239900
84062,6,4,0.549849,0.004814,3,'Single Family Home',790000
84062,3,2,0.147521,0.00293,0,'Single Family Home',216900
84005,6,3,0.303566,0.001779,2,'Single Family Home',309000
84043,3,2,0.220397,0.000942,2,'Single Family Home',359900
84005,4,2,0.31365,0.001465,4,'Single Family Home',389900
84058,4,2,0.406799,0.004709,3,'Single Family Home',649900
84043,4,2,0.179748,0.000105,1,'Condo/Townhome/Row Home/Co-Op',239900
84062,5,2,0.163531,0.001988,2,'Single Family Home',265000
